month,Elegibilidad,Vulnerability_Category,Demographics.HH.Head,Demographics.Language,Demographics.Profiles,Demographics.Documentation,Needs_and_Coping.BasicNeeds,Needs_and_Coping.Housing,Needs_and_Coping.Neg.mechanism,Needs_and_Coping.Dependency,OficinaACNUR,NumIntegrantes,dependencyCategory,FemaleHeadedHousehold,CuidadorSolo,HablaEspanol,Analfabeta_si,ScoreCOMAR_PIL,ScoreIntenciones,ScoreDuplicidad,Demographics_Score,NeedsandCoping_Score,Vulnerability_Score,FinalScore,EligibilityTarget
2023-12,No Elegible,Vulnerabilidad Baja,1.0,1.0,2.578385269,1.0,1.0,1.498900966,1.790108696,1.0,fusal,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,8.975915299,10.02735341,2.547037866,18.969432379149907,EXCLUSION
2023-07,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,2.578385269,1.0,1.776038647,2.117608696,1.0,1.0,sotap,1,low,,,espanol_ningun_adulto,adultos_ninguno_analfabeta,,0,0,8.975915299,14.06650994,2.659770077,22.87860481285798,EXCLUSION
2024-06,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,2.117608696,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,500.0,0,0,0.0,14.16503897,2.395343965,13.709193850906429,EXCLUSION
2024-05,No Elegible,Vulnerabilidad Elevada,2.070141643,1.0,1.0,1.0,1.776038647,2.117608696,2.580217391,1.043888889,sotap,5,low,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,6.702282231,28.09152966,2.983529432,34.10548451948735,EXCLUSION
2024-04,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,2.117608696,1.790108696,1.043888889,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,22.50821784,2.628200749,21.78388088169096,EXCLUSION
2024-04,No Elegible,Vulnerabilidad Elevada,2.700708215,1.0,1.249197356,1.0,1.776038647,2.823478261,1.790108696,1.043888889,foten,4,average,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,11.93561888,26.85846924,3.104889798,38.31385587256485,EXCLUSION
2023-08,Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,2.117608696,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,14.16503897,2.395343965,13.709193850906429,INCLUSION
2024-01,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.0,1.790108696,1.0,sotap,2,low,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,12.01413641,2.33531262,11.62750948618979,EXCLUSION
2023-08,No Elegible por Intenciones,Vulnerabilidad Baja,1.0,1.0,2.578385269,1.0,1.0,1.498900966,1.790108696,1.043888889,fomon,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,8.975915299,10.52243148,2.560855415,19.44857834177924,EXCLUSION
2023-06,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.0,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,12.01413641,2.33531262,11.62750948618979,EXCLUSION
2024-05,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.0,2.580217391,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,16.59309681,2.46311067,16.059114361557388,EXCLUSION
2024-04,Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.498900966,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,-500,0,0.0,10.02735341,2.279861825,9.70466314991279,INCLUSION
2024-06,No Elegible,Vulnerabilidad Moderada,1.0,1.525552408,1.0,1.0,1.776038647,2.117608696,2.580217391,1.0,fupal,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,3.741369748,27.40879931,2.876340364,30.38852750726528,EXCLUSION
2024-05,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.498900966,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,-500,0,0.0,17.10850297,2.477495573,16.55793423592243,EXCLUSION
2024-05,No Elegible,Vulnerabilidad Moderada,1.0,1.525552408,1.249197356,1.0,1.776038647,2.117608696,1.790108696,1.043888889,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,5.877094669,22.50821784,2.803137659,27.85010633423405,EXCLUSION
2024-01,Lista de Reserva,Vulnerabilidad Elevada,1.0,1.0,3.251728045,1.0,1.776038647,2.823478261,2.580217391,1.0,foten,3,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,11.51832969,32.12448674,3.23944252,42.97968968997395,EXCLUSION
2023-12,Elegible,Vulnerabilidad Elevada,2.070141643,1.0,1.0,1.0,1.776038647,2.117608696,2.580217391,1.043888889,sotap,2,complete,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,6.702282231,28.09152966,2.983529432,34.10548451948735,INCLUSION
2024-03,Lista de Reserva,Vulnerabilidad Elevada,1.0,1.0,2.578385269,1.0,1.776038647,2.823478261,1.790108696,1.043888889,sotap,3,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,8.975915299,26.85846924,3.016791609,35.25890607062468,EXCLUSION
2023-06,No Elegible,Vulnerabilidad Baja,1.0,1.525552408,1.0,1.0,1.0,1.0,1.790108696,1.0,futij,4,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,3.741369748,5.614422911,2.268062815,9.295515935161497,EXCLUSION
2023-08,No Elegible,Vulnerabilidad Moderada,1.0,1.525552408,1.0,1.0,1.776038647,2.117608696,2.580217391,1.043888889,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,3.741369748,28.09152966,2.895395259,31.049286911871928,EXCLUSION
2023-08,No Elegible,Vulnerabilidad Baja,1.0,1.0,2.578385269,1.0,1.0,1.0,1.790108696,1.0,fupal,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,8.975915299,5.614422911,2.423873683,14.69851439653823,EXCLUSION
2023-07,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.498900966,1.790108696,1.0,sotap,4,average,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,17.10850297,2.477495573,16.55793423592243,EXCLUSION
2024-02,Elegible por Proceso Acelerado,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,2.117608696,1.790108696,1.0,fomon,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,21.88512181,2.610810239,21.18083670503239,INCLUSION
2023-08,Lista de Reserva,Vulnerabilidad Moderada,1.0,1.0,1.0,1.0,1.776038647,2.117608696,2.580217391,1.043888889,sotap,3,low,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,28.09152966,2.784030087,27.18751614401154,EXCLUSION
2024-05,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,2.117608696,1.790108696,1.0,foten,1,low,,,espanol_ningun_adulto,adultos_uno_mas_analfabeta,,0,0,0.0,21.88512181,2.610810239,21.18083670503239,EXCLUSION
2023-12,Elegible,Vulnerabilidad Elevada,2.070141643,1.0,3.251728045,1.0,1.776038647,2.117608696,2.580217391,1.043888889,sotap,6,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,20.51851115,28.09152966,3.39478168,48.36633350132969,INCLUSION
2024-05,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.0,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,12.01413641,2.33531262,11.62750948618979,EXCLUSION
2023-07,No Elegible,Vulnerabilidad Moderada,1.0,1.0,1.0,1.0,1.776038647,2.117608696,2.580217391,1.0,sotap,2,low,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,-500.0,0,0,0.0,27.40879931,2.764975192,26.526756739404888,EXCLUSION
2023-08,Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,2.117608696,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,14.16503897,2.395343965,13.709193850906429,INCLUSION
2024-02,Elegible,Vulnerabilidad Baja,1.0,1.0,2.578385269,1.0,1.0,1.498900966,1.0,1.0,pcr_cdmx,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,8.975915299,3.815111519,2.373655191,12.95710664444418,INCLUSION
2024-01,Elegible,Vulnerabilidad Moderada,1.0,1.525552408,2.578385269,1.0,1.776038647,1.0,1.790108696,1.0,pcr_cdmx,2,average,jefatura_femenina,no,espanol_ningun_adulto,adultos_ninguno_analfabeta,,0,0,13.7168894,12.01413641,2.743607939,25.785822103971192,INCLUSION
2023-06,No Elegible,Vulnerabilidad Elevada,1.0,2.051104816,1.0,1.0,1.776038647,2.823478261,1.790108696,1.0,sotap,1,low,,,espanol_ningun_adulto,adultos_uno_mas_analfabeta,,0,0,6.609317356,26.18890898,2.927660413,32.16813549794806,EXCLUSION
2024-07,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.0,1.790108696,1.0,foten,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,5.614422911,2.156697643,5.433745167301109,EXCLUSION
2023-11,No Elegible,Vulnerabilidad Elevada,2.700708215,1.0,2.578385269,1.0,1.776038647,2.823478261,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_uno_mas_analfabeta,0.0,0,0,20.97871872,26.18890898,3.355378326,46.99995856724294,EXCLUSION
2024-05,No Elegible,Vulnerabilidad Severa,2.070141643,1.0,2.578385269,1.0,1.776038647,2.823478261,1.790108696,2.544987923,sotap,5,low,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_uno_mas_analfabeta,0.0,0,0,17.46888676,42.50305317,3.706230227,59.166315420759794,EXCLUSION
2024-03,No Elegible,Vulnerabilidad Elevada,2.070141643,1.0,2.578385269,1.0,1.776038647,2.117608696,1.790108696,1.043888889,foten,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,17.46888676,22.50821784,3.148177581,39.81493388651453,EXCLUSION
2024-02,Elegible,Vulnerabilidad Moderada,2.700708215,1.0,3.251728045,1.0,1.0,1.0,1.790108696,1.0,fupal,4,average,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,24.2379543,5.614422911,2.878161744,30.45170107462941,INCLUSION
2023-08,No Elegible por Intenciones,Vulnerabilidad Moderada,1.0,1.0,1.0,1.0,1.776038647,2.823478261,2.580217391,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,32.12448674,2.896589272,31.09068863222006,EXCLUSION
2023-08,Elegible,Vulnerabilidad Elevada,1.0,1.0,1.0,1.0,1.776038647,2.823478261,2.580217391,1.738466184,sotap,4,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,42.19960637,3.177784244,40.84158083740703,INCLUSION
2024-04,No Elegible,Vulnerabilidad Elevada,1.0,1.0,2.578385269,1.0,1.776038647,2.823478261,2.580217391,1.0,sotap,3,complete,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,8.975915299,32.12448674,3.163765312,40.35545786145718,EXCLUSION
2024-04,No Elegible,Vulnerabilidad Moderada,1.0,1.0,2.578385269,1.0,1.776038647,1.498900966,1.790108696,1.043888889,sotap,5,high,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,-500,0,8.975915299,17.68003002,2.760622842,26.375838203163497,EXCLUSION
2024-06,No Elegible,Vulnerabilidad Baja,2.070141643,1.0,1.0,1.0,1.776038647,1.0,2.580217391,1.043888889,fupal,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,6.702282231,17.15905947,2.678405943,23.524832152671745,EXCLUSION
2023-12,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.498900966,1.790108696,1.0,sotap,2,average,jefatura_femenina,si,espanol_ningun_adulto,adultos_ninguno_analfabeta,,-500,0,0.0,17.10850297,2.477495573,16.55793423592243,EXCLUSION
2023-07,No Elegible,Vulnerabilidad Elevada,2.700708215,2.051104816,2.578385269,1.0,1.0,1.0,1.0,1.0,sotap,2,low,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,-500.0,0,0,31.71522481,0.0,2.944031657,32.73585245961061,EXCLUSION
2023-12,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sotap,4,average,jefatura_masculina,no,espanol_ningun_adulto,adultos_ninguno_analfabeta,,0,0,0.0,0.0,2.0,0.0,EXCLUSION
2024-01,No Elegible,Vulnerabilidad Elevada,1.0,1.0,3.251728045,1.0,1.776038647,2.117608696,1.790108696,1.043888889,fupal,5,low,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,11.51832969,22.50821784,2.971053998,33.67288193944485,EXCLUSION
2024-04,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.498900966,1.790108696,1.0,sotap,3,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,10.02735341,2.279861825,9.70466314991279,EXCLUSION
2024-04,No Elegible por Intenciones,Vulnerabilidad Baja,1.0,1.525552408,1.249197356,1.0,1.776038647,1.498900966,1.790108696,1.0,pcr_cdmx,2,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,5.877094669,17.10850297,2.652432483,22.62415968846552,EXCLUSION
2023-08,Lista de Reserva,Vulnerabilidad Severa,2.700708215,2.051104816,3.251728045,1.0,1.776038647,1.0,2.580217391,1.0,sotap,2,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_uno_mas_analfabeta,,0,0,35.61565687,16.59309681,3.52324213,52.82091868529086,EXCLUSION
2024-05,Lista de Reserva,Vulnerabilidad Moderada,1.0,1.0,1.0,1.0,1.776038647,2.823478261,1.790108696,1.0,foten,4,average,jefatura_masculina,no,espanol_ningun_adulto,adultos_uno_mas_analfabeta,,0,0,0.0,26.18890898,2.730928248,25.34612370011462,EXCLUSION
2024-03,No Elegible,Vulnerabilidad Baja,1.0,1.525552408,1.0,1.0,1.0,1.0,1.0,1.0,sotap,2,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,3.741369748,0.0,2.111365173,3.861770767860388,EXCLUSION
2023-10,No Elegible,Vulnerabilidad Baja,1.0,1.0,2.578385269,1.0,1.0,2.117608696,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,8.975915299,14.16503897,2.662520006,22.973963080143548,EXCLUSION
2024-06,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.498900966,1.0,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,3.815111519,2.10647915,3.692337415207061,EXCLUSION
2023-10,Lista de Reserva,Vulnerabilidad Moderada,1.0,1.525552408,1.0,1.0,1.776038647,2.117608696,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,3.741369748,21.88512181,2.722175411,25.04260747289278,EXCLUSION
2024-02,Lista de Reserva,Vulnerabilidad Moderada,1.0,1.0,1.0,1.0,1.776038647,2.823478261,2.580217391,1.0,fupal,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,32.12448674,2.896589272,31.09068863222006,EXCLUSION
2024-03,Elegible,Vulnerabilidad Moderada,2.700708215,1.0,3.251728045,1.0,1.0,1.0,1.790108696,1.0,sotap,4,average,jefatura_masculina,no,espanol_ningun_adulto,adultos_ninguno_analfabeta,,0,0,24.2379543,5.614422911,2.878161744,30.45170107462941,INCLUSION
2023-10,No Elegible por Duplicidad,Vulnerabilidad Baja,1.0,1.0,2.578385269,1.0,1.0,1.0,1.790108696,1.0,sotap,4,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,8.975915299,5.614422911,2.423873683,14.69851439653823,EXCLUSION
2023-09,No Elegible,Vulnerabilidad Elevada,2.070141643,1.0,2.578385269,1.0,1.776038647,2.823478261,1.790108696,1.043888889,foten,4,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_uno_mas_analfabeta,,0,0,17.46888676,26.85846924,3.2695924,44.02518984621112,EXCLUSION
2023-07,No Elegible por Duplicidad,Vulnerabilidad Baja,1.0,1.525552408,1.0,1.0,1.776038647,1.0,2.580217391,1.0,pcr_cdmx,3,low,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,3.741369748,16.59309681,2.574475843,19.920885129417776,EXCLUSION
2023-12,No Elegible,Vulnerabilidad Elevada,2.070141643,1.0,2.578385269,1.0,1.776038647,2.117608696,1.790108696,1.043888889,foten,5,high,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,-500,0,17.46888676,22.50821784,3.148177581,39.81493388651453,EXCLUSION
2023-08,Elegible,Vulnerabilidad Elevada,1.0,1.0,3.251728045,1.0,1.776038647,2.117608696,2.580217391,1.043888889,fupal,3,low,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,-500,11.51832969,28.09152966,3.126883335,39.07651720176543,INCLUSION
2023-10,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.498900966,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,17.10850297,2.477495573,16.55793423592243,EXCLUSION
2023-06,No Elegible por Intenciones,Vulnerabilidad Elevada,1.0,1.0,2.578385269,1.0,1.776038647,2.823478261,1.790108696,1.043888889,fupal,4,average,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,8.975915299,26.85846924,3.016791609,35.25890607062468,EXCLUSION
2023-06,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.0,1.790108696,1.0,sotap,4,low,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,5.614422911,2.156697643,5.433745167301109,EXCLUSION
2024-03,No Elegible,Vulnerabilidad Elevada,2.700708215,1.0,1.249197356,1.0,1.776038647,2.823478261,2.580217391,1.0,pcr_cdmx,2,low,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,11.93561888,32.12448674,3.251863502,43.41040766339734,EXCLUSION
2024-06,No Elegible,Vulnerabilidad Baja,2.070141643,1.0,1.0,1.0,1.0,1.0,1.790108696,1.043888889,fupal,3,low,jefatura_masculina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,6.702282231,6.061858428,2.368684842,12.78475013740434,EXCLUSION
2023-11,Elegible,Vulnerabilidad Elevada,1.0,1.0,3.251728045,1.0,1.776038647,2.823478261,2.580217391,1.0,sotap,2,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,11.51832969,32.12448674,3.23944252,42.97968968997395,INCLUSION
2024-04,No Elegible,Vulnerabilidad Elevada,2.070141643,1.525552408,1.0,1.0,1.776038647,1.498900966,1.790108696,2.544987923,fupal,4,average,jefatura_femenina,no,espanol_uno_mas_adultos,adultos_uno_mas_analfabeta,,0,0,11.1900528,31.0340229,3.199236398,41.5854768982119,EXCLUSION
2023-10,No Elegible,Vulnerabilidad Baja,1.0,1.525552408,1.0,1.0,1.776038647,1.498900966,1.790108696,1.0,sotap,4,average,jefatura_masculina,no,espanol_ningun_adulto,adultos_ninguno_analfabeta,,0,0,3.741369748,17.10850297,2.588860746,20.41970500378282,EXCLUSION
2023-07,Lista de Reserva,Vulnerabilidad Moderada,1.0,1.0,1.0,1.0,1.776038647,2.823478261,1.790108696,1.043888889,fupal,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,26.85846924,2.749615568,25.99413684138756,EXCLUSION
2023-09,Lista de Reserva,Vulnerabilidad Elevada,1.0,1.0,2.578385269,1.0,1.776038647,2.823478261,2.580217391,1.043888889,sotap,3,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,8.975915299,32.85812825,3.184241129,41.06549005402387,EXCLUSION
2024-05,Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.498900966,1.0,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,3.815111519,2.10647915,3.692337415207061,INCLUSION
2023-09,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,pcr_cdmx,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,0.0,2.0,0.0,EXCLUSION
2024-04,Elegible,Vulnerabilidad Elevada,1.0,1.0,1.0,1.0,1.776038647,2.823478261,2.580217391,1.738466184,sotap,2,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,42.19960637,3.177784244,40.84158083740703,INCLUSION
2024-02,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,2.578385269,1.0,1.0,1.0,1.790108696,1.0,sotap,3,low,jefatura_masculina,no,espanol_ningun_adulto,adultos_ninguno_analfabeta,,0,0,8.975915299,5.614422911,2.423873683,14.69851439653823,EXCLUSION
2024-05,Elegible,Vulnerabilidad Severa,2.070141643,1.0,3.251728045,1.0,1.776038647,2.823478261,2.580217391,1.043888889,sotap,3,complete,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,20.51851115,32.85812825,3.527816682,52.9795381821049,INCLUSION
2023-08,Lista de Reserva,Vulnerabilidad Elevada,1.0,1.0,1.0,1.0,1.776038647,2.823478261,2.580217391,1.043888889,sotap,2,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,32.85812825,2.917065088,31.80072082478675,EXCLUSION
2023-07,No Elegible,Vulnerabilidad Baja,1.0,2.051104816,1.0,1.0,1.0,2.117608696,1.0,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,6.609317356,7.392265486,2.403049108,13.97638678822847,EXCLUSION
2024-04,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.498900966,1.790108696,1.0,pcr_cdmx,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,0.0,17.10850297,2.477495573,16.55793423592243,EXCLUSION
2023-09,Lista de Reserva,Vulnerabilidad Baja,2.070141643,1.0,1.0,1.0,1.0,1.0,1.0,1.043888889,sotap,3,low,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,6.702282231,0.386821499,2.210295472,7.2923415718164915,EXCLUSION
2023-11,No Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.498900966,1.790108696,1.0,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,-500.0,0,0,0.0,17.10850297,2.477495573,16.55793423592243,EXCLUSION
2023-07,No Elegible,Vulnerabilidad Moderada,1.0,1.0,1.0,1.0,1.776038647,2.823478261,1.790108696,1.0,fusal,7,average,jefatura_masculina,no,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,26.18890898,2.730928248,25.34612370011462,EXCLUSION
2023-09,Lista de Reserva,Vulnerabilidad Elevada,1.0,1.0,3.251728045,1.0,1.776038647,2.117608696,2.580217391,1.043888889,sotap,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,-500.0,0,0,11.51832969,28.09152966,3.126883335,39.07651720176543,EXCLUSION
2023-07,Lista de Reserva,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.0,1.790108696,1.0,pcr_cdmx,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,-500.0,0,0,0.0,12.01413641,2.33531262,11.62750948618979,EXCLUSION
2023-09,Lista de Reserva,Vulnerabilidad Elevada,2.700708215,1.0,2.578385269,1.0,1.0,2.117608696,1.790108696,1.0,foten,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,20.97871872,14.16503897,3.019794043,35.36302871803475,EXCLUSION
2024-05,No Elegible por Duplicidad,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,2.117608696,1.790108696,1.0,foten,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,0.0,0,0,0.0,21.88512181,2.610810239,21.18083670503239,EXCLUSION
2024-02,Elegible,Vulnerabilidad Baja,1.0,1.0,1.0,1.0,1.776038647,1.498900966,1.790108696,1.0,sotap,5,average,jefatura_masculina,no,espanol_ningun_adulto,adultos_ninguno_analfabeta,,0,0,0.0,17.10850297,2.477495573,16.55793423592243,INCLUSION
2023-12,Elegible,Vulnerabilidad Elevada,2.700708215,1.0,1.0,1.0,1.776038647,2.823478261,2.580217391,1.0,foten,3,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,9.472088355,32.12448674,3.178534341,40.86759826257232,INCLUSION
2023-06,Lista de Reserva,Vulnerabilidad Baja,2.070141643,1.0,1.0,1.0,1.0,1.0,1.0,1.043888889,fupal,1,low,,,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,6.702282231,0.386821499,2.210295472,7.2923415718164915,EXCLUSION
2024-04,No Elegible,Vulnerabilidad Elevada,2.070141643,1.0,2.578385269,1.0,1.776038647,2.823478261,2.580217391,1.043888889,sotap,2,average,jefatura_femenina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,,0,0,17.46888676,32.85812825,3.43704192,49.83177382961031,EXCLUSION
2024-02,No Elegible,Vulnerabilidad Baja,1.0,1.0,2.578385269,1.0,1.0,1.0,1.0,1.043888889,sotap,3,low,jefatura_masculina,no,espanol_ningun_adulto,adultos_uno_mas_analfabeta,,0,0,8.975915299,0.386821499,2.277972167,9.6391424255778,EXCLUSION
2023-09,No Elegible,Vulnerabilidad Baja,1.0,1.0,2.578385269,1.0,1.0,1.0,1.790108696,1.0,sotap,2,average,jefatura_masculina,si,espanol_uno_mas_adultos,adultos_ninguno_analfabeta,-500.0,0,0,8.975915299,5.614422911,2.423873683,14.69851439653823,EXCLUSION
